fixture_id,event_slug,event_title,market_id,sports_market_type,group_item_title,question,outcome_0,outcome_1,token_0,token_1,market_volume,market_liquidity,gamma_best_bid,gamma_best_ask,fee_rate,tick_size,accepting_orders,outcome_0_ask,outcome_0_bid,outcome_0_spread,outcome_0_ask_depth_best_usd,outcome_0_ask_depth_2c_usd,outcome_0_bid_depth_best_usd,outcome_1_ask,outcome_1_bid,outcome_1_spread,outcome_1_ask_depth_best_usd,outcome_1_ask_depth_2c_usd,outcome_1_bid_depth_best_usd,side,model_probability,scenario_p10,scenario_p90,ask,bid,spread,estimated_fee,central_net_edge,robust_edge,required_edge,max_entry,depth_2c_usd,external_probability,external_validation_source,external_conflict_reason,lineup_pending_reason,player_data_quality_reason,decision,stake_per_10k
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2942081,totals,O/U 7.5,Spain vs. Argentina: O/U 7.5,Over,Under,39694945349350859827256227800649660552056278027714528836781901344275639839905,2692517155492333981922803700748758333284067767841373811796825312545022886703,26343.82951499995,136085.44927,0.004,0.005,0.05,0.001,True,0.005,0.004,0.001,36.1112,195.76522,0.84484,0.996,0.995,0.0010000000000000009,210.36516,3415.08016,7195.63105,Over,0.003578,0.001973,0.008604,0.005,0.004,0.001,0.000249,-0.001671,-0.015275,0.025,0.0,195.77,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2942082,totals,O/U 8.5,Spain vs. Argentina: O/U 8.5,Over,Under,17164965730683793600598766066684853635037210347232250111784578411733566708083,51156099466887878211796641037191753756120490705979771546473791310455657552699,22410.171192999944,136557.90565,,0.003,0.05,0.001,True,0.003,,,4.9344,94.49705,0,,0.997,,0,0,1639.8655999999999,,0.000984,,,,,,,,,0.025,,,,,,,,ONE_SIDED_OR_UNQUOTED_PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2942083,soccer_team_to_advance,Team to Advance,Spain vs. Argentina: Team to Advance,Spain,Argentina,21489275813654264105403246157265887827595023709508765470113828829105196462288,59470269118682771304947535994646971819417763580663925170396066961563339373816,2067351.7333499978,6846352.0341,0.59,0.6,0.05,0.01,True,0.6,0.59,0.010000000000000009,3042172.854,3487821.8186,1596440.5732,0.41,0.4,0.009999999999999953,1109274.8768,3074091.6640999997,2024113.236,Argentina,0.51434,0.499056,0.531009,0.41,0.4,0.01,0.012095,0.092245,0.064961,0.025,0.449,3074091.66,0.4202,Oddschecker and FOX consensus captured 2026-07-18,A candidate that depends on the model's shootout or injury prior and conflicts with the sharp consensus is not executable at taker prices.,,,EXTERNAL_CONFLICT_PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2942084,soccer_extra_time,Will the Match Go to Extra Time?,Spain vs. Argentina: Will the Match Go to Extra Time?,Yes,No,97948501642772411011659953242528615488160007717513876997441328473821772128256,45064127349620505638971408853930687190941379805009611444184929924545684192288,6027.696115,197914.8028,0.31,0.32,0.05,0.01,True,0.32,0.31,0.010000000000000009,557.44,29908.135700000003,638.0079000000001,0.69,0.68,0.009999999999999898,1420.0821,10917.792099999999,1184.5600000000002,Yes,0.337816,0.315231,0.361024,0.32,0.31,0.01,0.01088,0.006936,-0.027649,0.025,0.268,29908.14,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2942085,soccer_penalty_shootout,Will the Match Go to a Penalty Shootout?,Spain vs. Argentina: Will the Match Go to a Penalty Shootout?,Yes,No,99237176169814247102676104209521416651037975910599658912877418671626337542536,23672155771406754848331239612472695073393736122708258152585549720814710165762,40189.30236200001,147394.4006,0.19,0.2,0.05,0.01,True,0.2,0.19,0.010000000000000009,854.2540000000001,1237.0211000000002,452.4185,0.81,0.8,0.010000000000000009,1928.7315,4553.9702,3417.0160000000005,No,0.812482,0.79276,0.829858,0.81,0.8,0.01,0.007695,-0.005213,-0.054935,0.08,0.671,4553.97,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2945083,both_teams_to_score,Both Teams to Score,Spain vs. Argentina: Both Teams to Score,Yes,No,43400327584658432314631806325041229967848913385037627203899950879363399512175,26086477339270164470484984523102108367508939325488072884563308690155488440387,385326.1809320019,304454.425,0.51,0.52,0.05,0.01,True,0.52,0.51,0.010000000000000009,20009.064400000003,45213.94470000001,17694.643799999998,0.49,0.48,0.010000000000000009,17000.7362,50944.2574,18469.9056,No,0.539878,0.464764,0.596916,0.49,0.48,0.01,0.012495,0.037383,-0.067731,0.08,0.343,50944.26,,,,,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2945084,both_teams_to_score_first_half,Both Teams to Score in First Half,Spain vs. Argentina: Both Teams to Score in First Half,Yes,No,105332887663665957622487397841354345154269536679107315523798052630324287544013,4661440228658734393856136334742953273722940131337485586370374307606834294035,4704.759445000001,112608.5068,0.16,0.17,0.05,0.01,True,0.17,0.16,0.010000000000000009,420.54940000000005,5699.9968,364.3984,0.84,0.83,0.010000000000000009,1913.0915999999997,10162.2832,2053.2706,No,0.868431,0.832753,0.890358,0.84,0.83,0.01,0.00672,0.021711,-0.043967,0.08,0.712,10162.28,,,,,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2945085,first_half_totals,1st Half O/U 0.5,Spain vs. Argentina: 1st Half O/U 0.5,Over,Under,98788592494598149998650102899674298468012255258943672389692097320213510544449,76765811238905050379447258681379555994437711357729660383833414638328121550927,16973.797365000002,266263.6235,0.62,0.63,0.05,0.01,True,0.63,0.62,0.010000000000000009,36574.958699999996,69708.0514,30040.1346,0.38,0.37,0.010000000000000009,18411.6954,34887.3247,21480.5313,Under,0.413213,0.359869,0.4573,0.38,0.37,0.01,0.01178,0.021433,-0.061911,0.08,0.24,34887.32,,,,,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2945086,first_half_totals,1st Half O/U 1.5,Spain vs. Argentina: 1st Half O/U 1.5,Over,Under,88491211789846798134575627874844034350484474861456960770391047920102991699376,112817446281474270495012955974920284350632577444159173457815787999785461571981,49942.49157099999,252354.0686,0.27,0.28,0.05,0.01,True,0.28,0.27,0.010000000000000009,13885.5388,19708.1215,9679.0761,0.73,0.72,0.010000000000000009,26169.3539,124917.2192,35705.6712,Under,0.773202,0.719744,0.809564,0.73,0.72,0.01,0.009855,0.033347,-0.050111,0.08,0.597,124917.22,,,,,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2945087,first_half_totals,1st Half O/U 2.5,Spain vs. Argentina: 1st Half O/U 2.5,Over,Under,32910307724756324222180173514230358930496925840490536672884218770274478698063,97807779008808666877212483834318722121095201924149767982308586680303200531729,559.393604,181315.8479,0.07,0.09,0.05,0.01,True,0.09,0.07,0.01999999999999999,203.5503,6225.0823,3028.6172,0.93,0.91,0.020000000000000018,40237.3428,73324.0803,2058.1197,Under,0.93534,0.907589,0.951056,0.93,0.91,0.02,0.003255,0.002085,-0.055666,0.08,0.789,73324.08,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2945088,soccer_team_totals,Spain O/U 0.5,Spain vs. Argentina: Spain O/U 0.5,Over,Under,100355410528829167351369310476973510907896128009743831751362377462177827859431,5811351223424086036323155994457479563772669983054060850770124909757590616584,3286.7028410000003,128109.3704,0.75,0.76,0.05,0.01,True,0.76,0.75,0.010000000000000009,2349.996,20697.3062,3271.965,0.25,0.24,0.010000000000000009,1218.655,6613.014099999999,864.9839999999999,Under,0.329007,0.274024,0.379184,0.25,0.24,0.01,0.009375,0.069632,-0.015351,0.08,0.157,6613.01,,,,,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2945089,soccer_team_totals,Spain O/U 1.5,Spain vs. Argentina: Spain O/U 1.5,Over,Under,38830751010130480335360158234149115557694649367342989164909218073954827414392,69836619484603697415335565392789354837263389131211124276207135944947763729616,14201.304415,224671.4278,0.39,0.4,0.05,0.01,True,0.4,0.39,0.010000000000000009,4744.508000000001,23868.4841,391.2285,0.61,0.6,0.010000000000000009,611.9214999999999,33730.796800000004,7116.762,Under,0.69976,0.630153,0.751142,0.61,0.6,0.01,0.011895,0.077865,-0.021742,0.08,0.507,33730.8,,,,,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2945090,soccer_team_totals,Spain O/U 2.5,Spain vs. Argentina: Spain O/U 2.5,Over,Under,57630936689653361303158382794528845965536943350811324017155128103982435667892,9868694427823165689309825233772727996863244375078695087861948500417790089475,5511.902783999999,148415.8622,0.14,0.15,0.05,0.01,True,0.15,0.14,0.009999999999999981,524.1795,4053.6289,364.12460000000004,0.86,0.85,0.010000000000000009,2236.7653999999998,21899.8332,2970.3505,Under,0.900382,0.857867,0.9271,0.86,0.85,0.01,0.00602,0.034362,-0.038153,0.08,0.738,21899.83,,,,,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2945091,soccer_team_totals,Argentina O/U 0.5,Spain vs. Argentina: Argentina O/U 0.5,Over,Under,83846396984989136712249171694516589660710828822197605918114090178164988652770,49278646525431166950704568331918006098194671187372033940712950274925104777399,62786.14863899999,228453.2668,0.64,0.65,0.05,0.01,True,0.65,0.64,0.010000000000000009,6188.1494999999995,35849.5278,9702.0288,0.36,0.35,0.010000000000000009,5457.3912,23658.6669,3332.0804999999996,Over,0.652969,0.603476,0.707271,0.65,0.64,0.01,0.011375,-0.008406,-0.087899,0.08,0.48,35849.53,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2945092,soccer_team_totals,Argentina O/U 1.5,Spain vs. Argentina: Argentina O/U 1.5,Over,Under,49657094344563222660567315070048602673827083966340534481179981823001492001584,95300686560893239916040907573612912175387748576823220492295166298077861821221,60452.39138499993,200560.6829,0.27,0.28,0.05,0.01,True,0.28,0.27,0.010000000000000009,2310.8064,6836.790499999999,1397.3607,0.73,0.72,0.010000000000000009,3778.0492999999997,19311.9735,5942.073599999999,Over,0.280391,0.23048,0.345969,0.28,0.27,0.01,0.01008,-0.009689,-0.0896,0.08,0.115,6836.79,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2945093,soccer_team_totals,Argentina O/U 2.5,Spain vs. Argentina: Argentina O/U 2.5,Over,Under,65017691110373628604984983289084714551172384985841625320350357098650802213114,42851931730059285366032592712263954135147076493037341265935815332156807239761,7026.896493000001,113678.6022,0.08,0.09,0.05,0.01,True,0.09,0.08,0.009999999999999995,281.4867,1583.3283999999999,271.0616,0.92,0.91,0.010000000000000009,3117.2084,27529.574699999997,2846.1433,Over,0.088938,0.064742,0.1272,0.09,0.08,0.01,0.004095,-0.005157,-0.059353,0.08,0.0,1583.33,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2945094,soccer_first_half_team_totals,Spain 1st Half O/U 0.5,Spain vs. Argentina: Spain 1st Half O/U 0.5,Over,Under,99560079665224382106782562344104810964345632210922897282867204395425290603208,23296648766999607441921849448187204400982593353971676535659473566092465019709,370.450719,91090.7367,0.43,0.44,0.05,0.01,True,0.44,0.43,0.010000000000000009,365.354,13756.1334,171.1056,0.57,0.56,0.009999999999999898,226.81439999999998,3251.9481,464.99600000000004,Under,0.633996,0.589136,0.669829,0.57,0.56,0.01,0.012255,0.051741,-0.023119,0.08,0.466,3251.95,,,,,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2945095,soccer_first_half_team_totals,Spain 1st Half O/U 1.5,Spain vs. Argentina: Spain 1st Half O/U 1.5,Over,Under,90679402795377185372021569499006721442635113705220032262017557002346276902736,5758672465601358364911175703045770239183633482122325607440714056783040764990,493.851817,34328.9489,0.1,0.12,0.05,0.01,True,0.12,0.1,0.01999999999999999,114.33840000000001,180.79500000000002,89.642,0.9,0.88,0.020000000000000018,806.778,3681.7780000000002,838.4816000000001,Under,0.920778,0.897149,0.937056,0.9,0.88,0.02,0.0045,0.016278,-0.037351,0.08,0.778,3681.78,,,,,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2945096,soccer_first_half_team_totals,Argentina 1st Half O/U 0.5,Spain vs. Argentina: Argentina 1st Half O/U 0.5,Over,Under,49708141944161622500691038288889731687738581308056875261788918022115319402439,62879533417630548728115241483130443793302197202974224045151883777085914538272,201.710098,82453.8396,0.34,0.35,0.05,0.01,True,0.35,0.34,0.009999999999999953,380.6775,11017.925,140.2262,0.66,0.65,0.010000000000000009,272.2038,10780.9238,706.9725000000001,Over,0.352351,0.316482,0.396513,0.35,0.34,0.01,0.011375,-0.009024,-0.074893,0.08,0.198,11017.92,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2945097,soccer_first_half_team_totals,Argentina 1st Half O/U 1.5,Spain vs. Argentina: Argentina 1st Half O/U 1.5,Over,Under,50409547578717846336581987905148176048993122580356263454567129480812318091707,48513038431506018684218822077882150707813304788956692355917304192573195899752,35.75,16894.7566,0.05,0.08,0.05,0.01,True,0.08,0.05,0.03,28.358400000000003,108.7072,50.255500000000005,0.95,0.92,0.029999999999999916,954.8544999999999,17846.135,326.12160000000006,Over,0.072856,0.057378,0.094349,0.08,0.05,0.03,0.00368,-0.010824,-0.056302,0.08,0.0,108.71,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2945098,both_teams_to_score_second_half,Both Teams to Score in Second Half,Spain vs. Argentina: Both Teams to Score in Second Half,Yes,No,51609412945400645746412496154188810760018237724291445418096002226611205645086,14977782548656283555118301585552341027624155712527326215253598874858223464729,7393.783465,25757.5066,0.28,0.29,0.05,0.01,True,0.29,0.28,0.009999999999999953,2746.8799999999997,2977.7231999999995,62.8992,0.72,0.71,0.010000000000000009,161.74079999999998,1625.6212,6725.12,No,0.757178,0.700713,0.796447,0.72,0.71,0.01,0.01008,0.027098,-0.059367,0.08,0.578,1625.62,,,,,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2945099,second_half_totals,2nd Half O/U 0.5,Spain vs. Argentina: 2nd Half O/U 0.5,Over,Under,26096317819650565273349649728182025748676200637854644714253408716965464594120,6004770358509381975644926388489719276457863157769967525903691525201892554784,672.0096520000001,61156.4721,0.76,0.77,0.05,0.01,True,0.77,0.76,0.010000000000000009,627.0957,4950.2812,139.5968,0.24,0.23,0.009999999999999981,44.0832,137.5068,187.3143,Under,0.302109,0.249707,0.346682,0.24,0.23,0.01,0.00912,0.052989,-0.029413,0.08,0.133,137.51,,,,,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2945100,second_half_totals,2nd Half O/U 1.5,Spain vs. Argentina: 2nd Half O/U 1.5,Over,Under,16402988523515850387261995151252436133951641185975175792678709493789810116525,24886270437549625383861477327879618484828775643227688805752757302959201053714,1745.4752909999997,52566.4123,0.41,0.43,0.05,0.01,True,0.43,0.41,0.020000000000000018,520.0119,925.1768999999999,217.98469999999998,0.59,0.57,0.020000000000000018,313.6853,972.9576999999999,689.3180999999998,Under,0.644616,0.57182,0.696616,0.59,0.57,0.02,0.012095,0.042521,-0.060275,0.08,0.449,972.96,,,,,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2945101,second_half_totals,2nd Half O/U 2.5,Spain vs. Argentina: 2nd Half O/U 2.5,Over,Under,20543219279079872846335460998371399245394934275054680453056323406909927245748,42577569158691158051480026518808218092920554819948583226977649302442502104461,166.131577,59734.8655,0.18,0.19,0.05,0.01,True,0.19,0.18,0.010000000000000009,59.47,426.8179,72.621,0.82,0.81,0.009999999999999898,330.82899999999995,992.7141999999999,253.53000000000003,Under,0.858293,0.804,0.891456,0.82,0.81,0.01,0.00738,0.030913,-0.05338,0.08,0.683,992.71,,,,,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2945102,soccer_second_half_team_totals,Spain 2nd Half O/U 0.5,Spain vs. Argentina: Spain 2nd Half O/U 0.5,Over,Under,5717340028001037324107878318698889848270140665184499563957199737418922609683,37257255616398531315692579323699074639682632694549043191765695582301374715090,82.150815,58762.4325,0.49,0.52,0.05,0.01,True,0.52,0.49,0.030000000000000027,0.2964,0.2964,341.5251,0.51,0.48,0.030000000000000027,355.4649,591.8101,0.27359999999999995,Under,0.521036,0.464767,0.567011,0.51,0.48,0.03,0.012495,-0.001459,-0.087728,0.08,0.343,591.81,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2945103,soccer_second_half_team_totals,Spain 2nd Half O/U 1.5,Spain vs. Argentina: Spain 2nd Half O/U 1.5,Over,Under,23356086022706498603470777888062241471831340998520847305870935758234341416210,50668649652732239712591983209390876939417466121022687534008667319653379805867,0,55586.8526,0.13,0.21,0.05,0.01,True,0.2,0.14,0.06,10.0,10.0,15.120000000000001,0.86,0.8,0.05999999999999994,92.88,310.38,40.0,Under,0.865182,0.823522,0.893578,0.86,0.8,0.06,0.00602,-0.000838,-0.072498,0.08,0.703,310.38,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2945104,soccer_second_half_team_totals,Argentina 2nd Half O/U 0.5,Spain vs. Argentina: Argentina 2nd Half O/U 0.5,Over,Under,14600821369100575484635490577065433448363648411514595744932677289130410230403,27710731280083813526951525003759156289243619077216627402494972903115424250245,175.40574600000002,59566.6697,0.47,0.5,0.05,0.01,True,0.5,0.47,0.030000000000000027,208.865,320.9273,100.345,0.53,0.5,0.030000000000000027,113.155,172.258,208.865,Under,0.538251,0.485653,0.582522,0.53,0.5,0.03,0.012455,-0.004204,-0.086802,0.08,0.364,172.26,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2945105,soccer_second_half_team_totals,Argentina 2nd Half O/U 1.5,Spain vs. Argentina: Argentina 2nd Half O/U 1.5,Over,Under,14090414867213601216283145748185145494315708392841298221526070196228320296777,64203328213015463833700376139427632118992131164009350251096059850188856895364,105.788332,58250.1173,0.12,0.15,0.05,0.01,True,0.15,0.12,0.03,58.010999999999996,113.1694,47.9232,0.88,0.85,0.030000000000000027,351.4368,709.0535,328.729,Under,0.87582,0.837058,0.901616,0.88,0.85,0.03,0.00528,-0.00946,-0.078222,0.08,0.716,709.05,,,,,,PASS,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-total-corners,Spain vs. Argentina - Total Corners,2942086,total_corners,Total Corners: O/U 10.5,Spain vs. Argentina: O/U 10.5 Total Corners,Over,Under,100884929291058386486272562949288505573410161134361262436569204241548679514194,8798078604207564628901160346846366718740102821554595865956679542950175847197,14930.115309,70579.494,0.23,0.24,0.05,0.01,True,0.24,0.23,0.009999999999999981,612.6336,1888.9754,101.66000000000001,0.77,0.76,0.010000000000000009,340.34000000000003,2994.2159,1940.0064,Under,0.854107,0.796551,0.878029,0.77,0.76,0.01,0.008855,0.075252,-0.007304,0.06,0.701,2994.22,,,,,,WATCH,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-total-corners,Spain vs. Argentina - Total Corners,2942087,total_corners,Total Corners: O/U 7.5,Spain vs. Argentina: O/U 7.5 Total Corners,Over,Under,62297234945470202633521042925717694851731938289986095644136689608717831573280,14779115833904937674097764073453701387964631439951402547450795360800782701769,6262.804974000001,75419.8355,0.57,0.58,0.05,0.01,True,0.58,0.57,0.010000000000000009,241.3786,1843.6725,118.77659999999999,0.43,0.42,0.010000000000000009,89.6034,1436.7945,174.7914,Under,0.540964,0.457433,0.588284,0.43,0.42,0.01,0.012255,0.098709,-0.009822,0.06,0.36,1436.79,,,,,,WATCH,0
