fixture_id,event_slug,event_title,market_id,sports_market_type,group_item_title,question,outcome_0,outcome_1,token_0,token_1,market_volume,market_liquidity,gamma_best_bid,gamma_best_ask,fee_rate,tick_size,accepting_orders,outcome_0_ask,outcome_0_bid,outcome_0_spread,outcome_0_ask_depth_best_usd,outcome_0_ask_depth_2c_usd,outcome_0_bid_depth_best_usd,outcome_1_ask,outcome_1_bid,outcome_1_spread,outcome_1_ask_depth_best_usd,outcome_1_ask_depth_2c_usd,outcome_1_bid_depth_best_usd,side,model_probability,scenario_p10,scenario_p90,ask,bid,spread,estimated_fee,central_net_edge,robust_edge,required_edge,max_entry,depth_2c_usd,external_validation_source,external_conflict_reason,decision,stake_per_10k
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944287,soccer_player_goals,Rayan Cherki: 1+ goals,Rayan Cherki: 1+ goals,Yes,No,9192002553678436746707797903749483655237257975725633426745193757034544878467,90873478621399993826526225508925657746660475422674744989779211390602118790345,0,5.4,0.02,0.8,0.05,0.01,True,0.8,0.02,0.78,20.0,20.0,0.1,0.98,0.2,0.78,4.9,14.8,5.0,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944288,soccer_player_goals,Rayan Cherki: 2+ goals,Rayan Cherki: 2+ goals,Yes,No,104508758231674861841538777238902544262872127468152033183227229974415739214300,84247242377828869966867301898329858610897299320022406603668025483956576105142,0,5.202,0.01,0.59,0.05,0.01,True,0.59,0.01,0.58,7.1979999999999995,7.1979999999999995,0.1,0.99,0.41,0.5800000000000001,9.9,9.9,5.002,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944289,soccer_player_goals,Rayan Cherki: 3+ goals,Rayan Cherki: 3+ goals,Yes,No,93184667563417725929956418580820077680544586571297308940799475858366276610995,53305490182964806028363598714091097303964920674789226195187988867242095167750,0,5.3984,0.02,0.56,0.05,0.01,True,0.56,0.02,0.54,6.3616,6.3616,0.1,0.98,0.44,0.54,4.9,14.8,4.9984,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944290,soccer_player_goals,Théo Hernández: 1+ goals,Théo Hernández: 1+ goals,Yes,No,3257857018946987272298363973687441529937710160140747638544721573236313948134,73655632329014717679021765828375252313611178576115440174247789573493668463800,0,5.2015,0.01,0.65,0.05,0.01,True,0.65,0.01,0.64,9.288499999999999,9.288499999999999,0.1,0.99,0.35,0.64,9.9,9.9,5.001499999999999,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944291,soccer_player_goals,Théo Hernández: 2+ goals,Théo Hernández: 2+ goals,Yes,No,5248989039638548217200307302849932062528593293239214121983538581892617038278,96640538618498458223823231131899399445054508349068198561252548619792631972771,0,5.3984,0.02,0.56,0.05,0.01,True,0.56,0.02,0.54,6.3616,6.3616,0.1,0.98,0.44,0.54,4.9,14.8,4.9984,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944292,soccer_player_shots,Adrien Rabiot: 1+ shots,Adrien Rabiot: 1+ shots,Yes,No,24676374852232422454060294677929458050439792053357334968582312306501138960977,32565644261501776781748882474449989704979376389295538968958348260649926157130,0,15.58,0.16,0.98,0.05,0.01,True,0.98,0.16,0.82,151.9,1111.21,5.0,0.84,0.02,0.82,26.25,26.25,3.1,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944293,soccer_player_shots,Adrien Rabiot: 2+ shots,Adrien Rabiot: 2+ shots,Yes,No,30256545832095185775232758570716714996618395358522967997001191005272668643619,64371236949421805588848107370024554569171427757246556373888951068778317949817,0,5.2001,0.01,0.93,0.05,0.01,True,0.93,0.01,0.92,66.4299,66.4299,0.1,0.99,0.07,0.9199999999999999,9.9,9.9,5.000100000000001,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944294,soccer_player_shots,Adrien Rabiot: 3+ shots,Adrien Rabiot: 3+ shots,Yes,No,65145605770292129059054062336653744866066288499236356779960727127855673498208,18098562920836951921537196459617782639154225447896271391344876055795087848831,0,15.5808,0.02,0.72,0.05,0.01,True,0.72,0.02,0.7,12.8592,12.8592,0.1,0.98,0.28,0.7,4.9,518.7099999999999,5.0008,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944295,soccer_player_shots,Adrien Rabiot: 4+ shots,Adrien Rabiot: 4+ shots,Yes,No,113839667139708473290461655857990161187978191402242734557626405136963431866955,115587272231860777182822778912707322069074603728692244140800620324608183745103,0,0.4,0.02,0.98,0.05,0.01,True,0.98,0.02,0.96,4.9,14.8,0.1,0.98,0.02,0.96,4.9,14.8,0.1,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944296,soccer_player_shots,Anthony Gordon: 1+ shots,Anthony Gordon: 1+ shots,Yes,No,58190000594654490738810024735881886037073131922700026579697745026638341690532,22966634584864804649010246659672801753536507645223947228266290556852269239724,0,5.4004,0.27,0.98,0.05,0.01,True,0.98,0.27,0.71,4.9,14.8,5.0004,0.73,0.02,0.71,13.519599999999999,13.519599999999999,0.1,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944297,soccer_player_shots,Anthony Gordon: 2+ shots,Anthony Gordon: 2+ shots,Yes,No,71794521277549554961907856160164573129833489878294924906239017270538744145425,70121841103113227880971852875093490394236654491366250113356965520721559468972,0,15.58,0.02,0.98,0.05,0.01,True,0.98,0.02,0.96,225.4,1333.21,0.1,0.98,0.03,0.95,4.9,1013.7099999999999,3.0,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944298,soccer_player_shots,Anthony Gordon: 3+ shots,Anthony Gordon: 3+ shots,Yes,No,95582393930945046832988487157411790532211672149160449496937048801719608335553,70459866033201403224111390956882903569702587659188314654265448769730039300529,0,5.3994,0.02,0.86,0.05,0.01,True,0.86,0.02,0.84,30.7106,30.7106,0.1,0.98,0.14,0.84,4.9,14.8,4.9994000000000005,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944299,soccer_player_shots,Anthony Gordon: 4+ shots,Anthony Gordon: 4+ shots,Yes,No,5671957009345135410735668843602728310319107569965196000456275004508915877728,49229545039970948050718286706760094706428952716685016384577254110314549944461,0,5.201,0.01,0.7,0.05,0.01,True,0.7,0.01,0.69,11.669,11.669,0.1,0.99,0.3,0.69,9.9,9.9,5.001,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944300,soccer_player_shots,Anthony Gordon: 5+ shots,Anthony Gordon: 5+ shots,Yes,No,21256759367905091613541059549157934359796138232681071485759977637767389825547,98498470131157473584810534693783409702964437676758153859372143884629754159440,0,5.2008,0.01,0.62,0.05,0.01,True,0.62,0.01,0.61,8.1592,8.1592,0.1,0.99,0.38,0.61,9.9,9.9,5.0008,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944301,soccer_player_shots,Aurélien Tchouameni: 1+ shots,Aurélien Tchouameni: 1+ shots,Yes,No,100700361366625039023617994039993167537490457834208561151037928009231251239384,72709153817934095038964876114128100967309705422771424062306363743332165243016,0,5.4004,0.09,0.98,0.05,0.01,True,0.98,0.09,0.89,4.9,14.8,5.0004,0.91,0.02,0.89,50.5596,50.5596,0.1,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944302,soccer_player_shots,Dayot Upamecano: 1+ shots,Dayot Upamecano: 1+ shots,Yes,No,109285905507004952402725316021543308769629101642846724123878394583357627522703,87684942696888762047871655757816978553722865151814378500659318337715931881213,0,0.4,0.02,0.98,0.05,0.01,True,0.98,0.02,0.96,4.9,14.8,0.1,0.98,0.02,0.96,4.9,14.8,0.1,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944303,soccer_player_shots,Dayot Upamecano: 2+ shots,Dayot Upamecano: 2+ shots,Yes,No,65409756611565695716866774858444208257391870049226268114074535458708751350835,89258368466922398520005801637213092040910848259508505386309524531944041926062,0,0.2,0.01,0.99,0.05,0.01,True,0.99,0.01,0.98,9.9,9.9,0.1,0.99,0.01,0.98,9.9,9.9,0.1,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944304,soccer_player_shots,Dayot Upamecano: 3+ shots,Dayot Upamecano: 3+ shots,Yes,No,7088869155520845907077424268718813512926062085501161670592701104047925096711,59520156873543120325094742684757481613071584784391736061409245630689732012656,0,0.4,0.02,0.98,0.05,0.01,True,0.98,0.02,0.96,4.9,14.8,0.1,0.98,0.02,0.96,4.9,14.8,0.1,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944305,soccer_player_shots,Declan Rice: 1+ shots,Declan Rice: 1+ shots,Yes,No,95952746155775769397325032286541484043391799132290137821690017571198380138919,48857064438316870697987040020155800877641074166311139390993161912991010346546,0,5.4,0.05,0.98,0.05,0.01,True,0.98,0.05,0.9299999999999999,4.9,14.8,5.0,0.95,0.02,0.9299999999999999,95.0,95.0,0.1,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944306,soccer_player_shots,Declan Rice: 2+ shots,Declan Rice: 2+ shots,Yes,No,73608789771392011766019907058481526515694615251226192067983248636331395272542,63217553891612691365370345371839735214406181000755060794352496737271006438052,0,425.4008,0.43,0.81,0.05,0.01,True,0.81,0.43,0.38000000000000006,21.319200000000002,21.319200000000002,215.0,0.57,0.19,0.37999999999999995,285.0,580.0,5.0008,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944307,soccer_player_shots,Declan Rice: 3+ shots,Declan Rice: 3+ shots,Yes,No,103133034062641439797078291191577355770684802548330287267164715190096244776075,93718669237082588242352893176761896956514600012123124267681568259359073220923,0,15.5787,0.02,0.63,0.05,0.01,True,0.63,0.02,0.61,8.5113,8.5113,0.1,0.98,0.37,0.61,4.9,518.7099999999999,4.9986999999999995,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944308,soccer_player_shots,Declan Rice: 4+ shots,Declan Rice: 4+ shots,Yes,No,36359359737662356032685576505865268552870214213045262121206012670803866498954,87548493408630609633292155890523580302965740588371342707741541129108451774128,0,0.2,0.01,0.99,0.05,0.01,True,0.99,0.01,0.98,9.9,9.9,0.1,0.99,0.01,0.98,9.9,9.9,0.1,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944309,soccer_player_shots,Elliot Anderson: 1+ shots,Elliot Anderson: 1+ shots,Yes,No,104577784439839091685023854143779682848361175404672711065978705387642352454920,38372041420438223318334933898741519230714379732540740450999380059545616811279,0,382.4,0.43,0.98,0.05,0.01,True,0.98,0.43,0.55,151.9,607.3,172.0,0.57,0.02,0.5499999999999999,227.99999999999997,523.0,3.1,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944310,soccer_player_shots,Elliot Anderson: 2+ shots,Elliot Anderson: 2+ shots,Yes,No,94453642454427951035297365752751022980309156589405594228140293071364312694505,69413593543299590992676801231774187316852146892530466001479329610581524891503,0,5.4008,0.02,0.81,0.05,0.01,True,0.81,0.02,0.79,21.319200000000002,21.319200000000002,0.1,0.98,0.19,0.79,4.9,14.8,5.0008,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944311,soccer_player_shots,Elliot Anderson: 3+ shots,Elliot Anderson: 3+ shots,Yes,No,95490269715656119457916895686257486921839983605190133749602807326109731081627,107993349507781481472504141898795857679040613732471120184488665616102834607118,0,5.4004,0.02,0.64,0.05,0.01,True,0.64,0.02,0.62,8.8896,8.8896,0.1,0.98,0.36,0.62,4.9,14.8,5.0004,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944312,soccer_player_shots,Elliot Anderson: 4+ shots,Elliot Anderson: 4+ shots,Yes,No,79681470451690726554313043260651386140990859765991474262322194103480920768855,83420022303258844721134152055347181309228390979254165033774222500677534667475,0,0.4,0.02,0.98,0.05,0.01,True,0.98,0.02,0.96,4.9,14.8,0.1,0.98,0.02,0.96,4.9,14.8,0.1,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944313,soccer_player_shots,Ezri Konsa: 1+ shots,Ezri Konsa: 1+ shots,Yes,No,31284751996595030472623711121287886966241563880290295107205519709024383183339,99962776962433032622475473489684590480818909120066694846460774590966525224719,0,0.2,0.01,0.99,0.05,0.01,True,0.99,0.01,0.98,9.9,9.9,0.1,0.99,0.01,0.98,9.9,9.9,0.1,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944314,soccer_player_shots,Ezri Konsa: 2+ shots,Ezri Konsa: 2+ shots,Yes,No,77290875555571163504924009517063864834808841098499713972041995902037572488997,29607050426298246431997947935517130474406710283571094994098873275299489909565,0,0.4,0.02,0.98,0.05,0.01,True,0.98,0.02,0.96,4.9,14.8,0.1,0.98,0.02,0.96,4.9,14.8,0.1,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944315,soccer_player_shots,Jude Bellingham: 1+ shots,Jude Bellingham: 1+ shots,Yes,No,109114998500275627172694038560381698628580497085738221314735291824946699019847,91475873970137531577028355845750315778658030081050122834231345582398751364236,0,5.4008,0.28,0.98,0.05,0.01,True,0.98,0.28,0.7,4.9,14.8,5.0008,0.72,0.02,0.7,12.8592,12.8592,0.1,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944316,soccer_player_shots,Jude Bellingham: 2+ shots,Jude Bellingham: 2+ shots,Yes,No,15112533412984603233836180300933154810013040624977226249036061538325410645360,4456944497362575266783964984124100209100723334520331549658228224113897893033,0,15.58,0.08,0.98,0.05,0.01,True,0.97,0.08,0.89,97.0,1430.21,5.0,0.92,0.03,0.89,57.5,57.5,3.0,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944317,soccer_player_shots,Jude Bellingham: 3+ shots,Jude Bellingham: 3+ shots,Yes,No,108185215851712569761147884415194373759891897528411036347309524022820907943969,106115369422655181540092804503856367137964781140868666411652077062067927851159,0,15.5798,0.02,0.94,0.05,0.01,True,0.94,0.02,0.9199999999999999,78.33019999999999,78.33019999999999,0.1,0.98,0.06,0.9199999999999999,4.9,518.7099999999999,4.9998,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944318,soccer_player_shots,Jude Bellingham: 4+ shots,Jude Bellingham: 4+ shots,Yes,No,100653538705177494447864397589891010847809415295880858653510080638321444324873,76612057345599130082173879529346788156465011908843146021524337510593290316902,0,5.1992,0.01,0.76,0.05,0.01,True,0.76,0.01,0.75,15.830799999999998,15.830799999999998,0.1,0.99,0.24,0.75,9.9,9.9,4.999199999999999,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944319,soccer_player_shots,Jude Bellingham: 5+ shots,Jude Bellingham: 5+ shots,Yes,No,104271151640431973468832528356987605864660329711029045896033208348028733447636,51313983787129403545173790769347032037100137507743946214836950410199634068869,0,5.2015,0.01,0.65,0.05,0.01,True,0.65,0.01,0.64,9.288499999999999,9.288499999999999,0.1,0.99,0.35,0.64,9.9,9.9,5.001499999999999,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944320,soccer_player_shots,Jules Koundé: 1+ shots,Jules Koundé: 1+ shots,Yes,No,35300055720140664498251269327313075265352608295696270767754539321753392045141,64624262187310960077822893844973836064635577653520390003867967865938893035258,0,0.3,0.02,0.98,0.05,0.01,True,0.98,0.02,0.96,4.9,9.850000000000001,0.1,0.98,0.02,0.96,4.9,9.850000000000001,0.1,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944321,soccer_player_shots,Jules Koundé: 2+ shots,Jules Koundé: 2+ shots,Yes,No,106474120789189377882808437120585820756745794744925341228781165109621412870506,10364093919247556240038397574794395275524375670033678553410196948889392930957,0,0.4,0.02,0.98,0.05,0.01,True,0.98,0.02,0.96,4.9,14.8,0.1,0.98,0.02,0.96,4.9,14.8,0.1,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944322,soccer_player_shots,Jules Koundé: 3+ shots,Jules Koundé: 3+ shots,Yes,No,56017599261754536571196179592634799252899807187419311877079805076356831486172,39941815390095775595071233912194427673075957747385972819036265134187345746269,0,0.4,0.02,0.98,0.05,0.01,True,0.98,0.02,0.96,4.9,14.8,0.1,0.98,0.02,0.96,4.9,14.8,0.1,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944323,soccer_player_shots,Lucas Digne: 1+ shots,Lucas Digne: 1+ shots,Yes,No,114121757043436112020213540686739311580240173241476070155637768895427928751016,101819126170406358083682289418810667576074565798354947357032552949306152069397,0,0.4,0.02,0.98,0.05,0.01,True,0.98,0.02,0.96,4.9,14.8,0.1,0.98,0.02,0.96,4.9,14.8,0.1,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944324,soccer_player_shots,Lucas Digne: 2+ shots,Lucas Digne: 2+ shots,Yes,No,14756820101572550105160061405988258560371531386701241078762494691464780978679,19772711988507984467795676263408212650602690746314079089708599452849720592170,0,0.4,0.02,0.98,0.05,0.01,True,0.98,0.02,0.96,4.9,14.8,0.1,0.98,0.02,0.96,4.9,14.8,0.1,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944325,soccer_player_shots,Lucas Digne: 3+ shots,Lucas Digne: 3+ shots,Yes,No,109722395838555978911274083837696210241811451479333424744538128328751691351931,63245291420819695435832654732930416663750684956643944620096768142520993590794,0,0.4,0.02,0.98,0.05,0.01,True,0.98,0.02,0.96,4.9,14.8,0.1,0.98,0.02,0.96,4.9,14.8,0.1,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944326,soccer_player_shots,Manu Koné: 1+ shots,Manu Koné: 1+ shots,Yes,No,113542959609060767561939523031281218371734613834110735404603942498107339350218,50694074934150886374246960078471299702803065050332767986484825891166330596005,0,5.4004,0.09,0.98,0.05,0.01,True,0.98,0.09,0.89,4.9,14.8,5.0004,0.91,0.02,0.89,50.5596,50.5596,0.1,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944327,soccer_player_shots,Manu Koné: 2+ shots,Manu Koné: 2+ shots,Yes,No,80398882334520679443090250342942004915227236469520137892776834793714241629809,15465434098926508912518661147664358279481120533334675375453050834563755002175,0,5.3995,0.02,0.85,0.05,0.01,True,0.85,0.02,0.83,28.330499999999997,28.330499999999997,0.1,0.98,0.15,0.83,4.9,14.8,4.999499999999999,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944328,soccer_player_shots,Manu Koné: 3+ shots,Manu Koné: 3+ shots,Yes,No,87451946220414455411052659293986241477849889493477795362070585528709539485344,53201277561318742869461471551318245288243809180984680948699881129727912120778,0,5.1995,0.01,0.67,0.05,0.01,True,0.67,0.01,0.66,10.150500000000001,10.150500000000001,0.1,0.99,0.33,0.6599999999999999,9.9,9.9,4.9995,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944329,soccer_player_shots,Manu Koné: 4+ shots,Manu Koné: 4+ shots,Yes,No,96177430989398124474975066496813386685554428633152906891186549360443471113880,18128630039613659897612474603856035865880503746434417926073880520466213630249,0,0.4,0.02,0.98,0.05,0.01,True,0.98,0.02,0.96,4.9,14.8,0.1,0.98,0.02,0.96,4.9,14.8,0.1,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
